@RELATION AirBnB

@ATTRIBUTE room_type STRING
@ATTRIBUTE neighborhood STRING
@ATTRIBUTE reviews INTEGER
@ATTRIBUTE overall_satisfaction REAL
@ATTRIBUTE accommodates INTEGER
@ATTRIBUTE bedrooms REAL
@ATTRIBUTE price REAL
@ATTRIBUTE latitude REAL
@ATTRIBUTE longitude REAL

@DATA
Private room,Ciutat Vella,46,4.5,2,1.0,36.0,41.378,2.168
Private room,Ciutat Vella,98,4.0,3,1.0,36.0,41.382,2.165
Private room,Ciutat Vella,17,4.5,3,1.0,36.0,41.378,2.171
Private room,Ciutat Vella,101,4.5,3,1.0,24.0,41.378,2.168
Private room,Ciutat Vella,32,5.0,2,1.0,24.0,41.376,2.167
Private room,Ciutat Vella,31,4.5,1,1.0,34.0,41.378,2.165
Private room,Eixample,9,4.5,2,1.0,36.0,41.380,2.159
Private room,Ciutat Vella,60,4.0,2,1.0,41.0,41.379,2.171
Private room,Ciutat Vella,45,4.0,2,1.0,37.0,41.382,2.169
Private room,Ciutat Vella,17,5.0,1,1.0,30.0,41.378,2.164
Private room,Ciutat Vella,13,4.5,2,1.0,30.0,41.378,2.165
Private room,Eixample,8,5.0,2,1.0,39.0,41.384,2.159
Private room,Eixample,11,5.0,1,1.0,39.0,41.380,2.161
Private room,Ciutat Vella,6,4.5,1,1.0,36.0,41.379,2.167
Private room,Ciutat Vella,4,4.5,1,3.0,36.0,41.379,2.166
Private room,Ciutat Vella,168,4.0,2,1.0,24.0,41.379,2.169
Private room,Ciutat Vella,24,4.0,2,1.0,13.0,41.376,2.168
Private room,Eixample,14,4.5,1,1.0,12.0,41.403,2.180
Private room,Ciutat Vella,45,4.5,2,1.0,37.0,41.390,2.180
Private room,Eixample,38,4.0,3,1.0,37.0,41.400,2.181
Private room,Sant Martí,7,5.0,1,1.0,23.0,41.399,2.190
Private room,Sant Martí,14,5.0,2,1.0,30.0,41.392,2.187
Private room,Eixample,5,5.0,2,1.0,34.0,41.404,2.183
Private room,Sant Martí,84,4.5,2,1.0,36.0,41.390,2.191
Private room,Sant Martí,118,4.5,2,1.0,41.0,41.390,2.195
Private room,Eixample,39,4.5,1,1.0,36.0,41.398,2.183
Private room,Eixample,17,4.5,2,1.0,38.0,41.396,2.185
Private room,Eixample,43,4.5,3,1.0,35.0,41.393,2.182
Private room,Sant Martí,3,3.5,1,1.0,36.0,41.394,2.190
Private room,Eixample,45,4.5,3,2.0,38.0,41.394,2.180
Private room,Eixample,20,4.5,2,1.0,36.0,41.392,2.180
Private room,Eixample,4,4.0,2,0.0,36.0,41.404,2.181
Private room,Sant Martí,106,4.5,1,1.0,29.0,41.391,2.188
Private room,Sant Martí,5,4.5,1,1.0,39.0,41.394,2.186
Private room,Eixample,24,4.5,1,1.0,38.0,41.397,2.185
Private room,Eixample,8,4.5,2,1.0,37.0,41.400,2.181
Private room,Eixample,3,5.0,1,1.0,31.0,41.401,2.183
Private room,Sant Martí,5,5.0,1,1.0,35.0,41.397,2.187
Private room,Gràcia,19,4.5,1,1.0,24.0,41.405,2.168
Private room,Horta-Guinardó,4,4.5,1,1.0,18.0,41.410,2.170
Private room,Horta-Guinardó,35,5.0,1,1.0,36.0,41.408,2.169
Private room,Gràcia,16,5.0,1,1.0,30.0,41.407,2.161
Private room,Sant Andreu,40,4.5,1,1.0,16.0,41.418,2.186
Private room,Sant Martí,62,4.0,1,1.0,18.0,41.414,2.178
Private room,Horta-Guinardó,19,4.5,2,1.0,36.0,41.415,2.178
Private room,Eixample,7,4.5,2,1.0,38.0,41.409,2.173
Private room,Eixample,45,5.0,2,1.0,36.0,41.408,2.178
Private room,Horta-Guinardó,11,4.0,2,1.0,38.0,41.410,2.171
Private room,Horta-Guinardó,17,5.0,2,1.0,34.0,41.416,2.165
Private room,Eixample,16,4.0,2,1.0,28.0,41.408,2.172
Private room,Horta-Guinardó,9,4.5,2,1.0,34.0,41.416,2.176
Private room,Eixample,57,5.0,2,1.0,36.0,41.411,2.174
Private room,Gràcia,18,5.0,1,1.0,36.0,41.410,2.163
Private room,Horta-Guinardó,24,5.0,2,1.0,38.0,41.410,2.166
Private room,Sant Martí,6,4.0,1,1.0,36.0,41.415,2.184
Private room,Horta-Guinardó,36,5.0,2,1.0,29.0,41.418,2.169
Private room,Horta-Guinardó,74,4.5,2,1.0,27.0,41.415,2.163
Private room,Horta-Guinardó,78,4.5,4,1.0,27.0,41.419,2.175
Private room,Sant Martí,18,5.0,1,1.0,18.0,41.412,2.198
Private room,Sant Martí,3,4.5,1,1.0,30.0,41.408,2.183
Private room,Sant Martí,3,4.5,2,1.0,31.0,41.411,2.189
Private room,Sant Martí,3,4.5,1,3.0,30.0,41.414,2.181
Private room,Sant Martí,12,4.5,2,1.0,39.0,41.408,2.186
Private room,Sant Martí,18,4.5,2,1.0,28.0,41.409,2.182
Private room,Sant Martí,28,4.0,2,1.0,37.0,41.411,2.184
Private room,Sant Andreu,6,5.0,2,1.0,34.0,41.418,2.181
Private room,Sant Martí,3,5.0,1,1.0,36.0,41.410,2.184
Private room,Sant Andreu,9,5.0,1,1.0,24.0,41.415,2.186
Private room,Sant Martí,16,4.0,2,1.0,36.0,41.413,2.188
Private room,Sant Andreu,14,5.0,2,1.0,36.0,41.418,2.189
Private room,Sant Martí,4,5.0,2,1.0,30.0,41.414,2.191
Private room,Sant Andreu,5,4.0,1,1.0,18.0,41.418,2.189
Private room,Sant Martí,17,4.5,2,1.0,29.0,41.410,2.181
Private room,Sant Martí,23,5.0,2,1.0,36.0,41.411,2.183
Private room,Sant Andreu,4,5.0,2,1.0,38.0,41.414,2.188
Private room,Sant Martí,3,5.0,1,1.0,30.0,41.408,2.182
Private room,Sant Andreu,3,4.5,1,1.0,30.0,41.416,2.187
Private room,Sant Martí,28,4.5,2,1.0,36.0,41.409,2.188
Private room,Sant Martí,31,4.5,2,1.0,39.0,41.411,2.183
Private room,Sant Martí,47,5.0,2,1.0,30.0,41.413,2.184
Private room,Sant Martí,9,5.0,2,1.0,35.0,41.412,2.190
Private room,Sant Andreu,3,4.5,2,1.0,41.0,41.419,2.188
Private room,Sant Martí,5,5.0,1,1.0,29.0,41.408,2.190
Private room,Sant Andreu,11,5.0,2,1.0,24.0,41.416,2.189
Private room,Sant Martí,33,4.5,2,1.0,36.0,41.412,2.181
Private room,Sant Martí,88,5.0,1,1.0,39.0,41.408,2.189
Private room,Sant Martí,80,4.5,2,1.0,28.0,41.418,2.201
Private room,Sant Andreu,9,3.5,2,1.0,39.0,41.418,2.189
Private room,Sant Martí,13,5.0,3,2.0,37.0,41.415,2.194
Private room,Eixample,26,5.0,1,1.0,34.0,41.409,2.175
Private room,Sant Martí,19,5.0,2,1.0,33.0,41.411,2.186
Private room,Eixample,36,4.5,2,1.0,30.0,41.396,2.185
Private room,Sant Martí,17,5.0,2,1.0,36.0,41.413,2.196
Private room,Gràcia,81,4.5,2,1.0,24.0,41.401,2.168
Private room,Sant Martí,38,4.5,2,1.0,36.0,41.411,2.177
Private room,Eixample,25,4.5,1,1.0,36.0,41.399,2.177
Private room,Eixample,3,5.0,2,1.0,38.0,41.401,2.175
Private room,Sant Martí,24,4.5,2,1.0,27.0,41.405,2.186
Private room,Eixample,15,4.5,2,1.0,32.0,41.403,2.174
Private room,Eixample,13,4.5,2,1.0,36.0,41.404,2.175
Private room,Horta-Guinardó,6,4.5,2,1.0,28.0,41.411,2.165
Private room,Eixample,56,4.5,2,1.0,20.0,41.399,2.177
Private room,Horta-Guinardó,161,5.0,1,1.0,29.0,41.408,2.170
Private room,Eixample,3,3.0,1,1.0,30.0,41.401,2.178
Private room,Horta-Guinardó,47,4.0,2,1.0,24.0,41.418,2.179
Private room,Eixample,30,4.5,2,1.0,30.0,41.404,2.173
Private room,Sant Martí,5,5.0,1,1.0,25.0,41.408,2.181
Private room,Sant Martí,58,4.0,2,1.0,25.0,41.410,2.183
Private room,Sant Martí,59,4.5,1,1.0,24.0,41.407,2.188
Private room,Sant Martí,3,5.0,1,1.0,30.0,41.411,2.179
Private room,Horta-Guinardó,8,4.5,1,1.0,14.0,41.411,2.170
Private room,Sant Martí,31,4.5,2,1.0,38.0,41.413,2.177
Private room,Eixample,6,4.5,2,1.0,35.0,41.400,2.180
Private room,Eixample,35,4.5,1,1.0,36.0,41.404,2.175
Private room,Eixample,31,5.0,2,1.0,36.0,41.397,2.174
Private room,Sant Martí,52,4.5,2,1.0,34.0,41.411,2.179
Private room,Sant Martí,70,4.0,2,1.0,23.0,41.411,2.184
Private room,Sant Martí,14,4.5,2,1.0,37.0,41.411,2.183
Private room,Gràcia,26,4.5,2,1.0,23.0,41.402,2.168
Private room,Sant Martí,66,5.0,2,1.0,36.0,41.397,2.198
Private room,Sant Martí,49,5.0,2,1.0,34.0,41.398,2.199
Private room,Sant Martí,12,4.5,1,1.0,24.0,41.413,2.207
Private room,Sant Martí,12,4.5,1,1.0,23.0,41.406,2.194
Private room,Ciutat Vella,17,5.0,2,1.0,38.0,41.382,2.179
Private room,Sants-Montjuïc,5,5.0,1,1.0,37.0,41.374,2.172
Private room,Ciutat Vella,57,4.5,2,2.0,23.0,41.378,2.171
Private room,Ciutat Vella,29,4.5,3,1.0,36.0,41.380,2.172
Private room,Ciutat Vella,44,4.0,2,1.0,36.0,41.378,2.179
Private room,Ciutat Vella,134,4.5,2,1.0,18.0,41.380,2.178
Private room,Ciutat Vella,252,4.5,1,1.0,30.0,41.387,2.172
Private room,Ciutat Vella,37,4.5,2,1.0,27.0,41.377,2.171
Private room,Ciutat Vella,172,4.5,2,1.0,37.0,41.375,2.172
Private room,Ciutat Vella,189,4.5,2,1.0,34.0,41.387,2.176
Private room,Ciutat Vella,18,5.0,2,1.0,31.0,41.385,2.171
Private room,Ciutat Vella,53,4.5,2,1.0,36.0,41.387,2.175
Private room,Ciutat Vella,27,4.0,2,1.0,27.0,41.382,2.181
Private room,Ciutat Vella,21,4.5,2,1.0,30.0,41.379,2.175
Private room,Ciutat Vella,194,4.5,1,1.0,30.0,41.385,2.176
Private room,Sant Martí,6,5.0,2,1.0,41.0,41.392,2.184
Private room,Ciutat Vella,69,4.5,2,1.0,36.0,41.387,2.178
Private room,Ciutat Vella,25,5.0,1,1.0,25.0,41.376,2.173
Private room,Ciutat Vella,8,5.0,2,1.0,36.0,41.387,2.181
Private room,Ciutat Vella,31,4.5,1,1.0,32.0,41.389,2.181
Private room,Sant Martí,61,5.0,1,1.0,35.0,41.391,2.188
Private room,Ciutat Vella,49,4.5,2,1.0,30.0,41.386,2.172
Private room,Ciutat Vella,88,4.5,2,1.0,30.0,41.380,2.176
Private room,Ciutat Vella,33,5.0,1,1.0,30.0,41.379,2.189
Private room,Ciutat Vella,173,4.5,1,1.0,30.0,41.379,2.176
Private room,Ciutat Vella,170,4.5,2,1.0,37.0,41.386,2.177
Private room,Ciutat Vella,8,5.0,1,1.0,31.0,41.375,2.170
Private room,Ciutat Vella,169,4.5,1,1.0,27.0,41.385,2.173
Private room,Ciutat Vella,21,4.5,2,1.0,24.0,41.389,2.177
Private room,Sant Martí,36,4.5,1,1.0,30.0,41.390,2.189
Private room,Sant Martí,19,4.5,2,1.0,31.0,41.389,2.190
Private room,Ciutat Vella,260,5.0,2,1.0,30.0,41.385,2.180
Private room,Eixample,7,4.5,1,1.0,30.0,41.399,2.166
Private room,Gràcia,27,4.5,2,1.0,31.0,41.398,2.161
Private room,Eixample,4,2.0,2,1.0,24.0,41.390,2.163
Private room,Eixample,14,4.5,2,1.0,36.0,41.388,2.159
Private room,Gràcia,68,4.5,2,1.0,36.0,41.399,2.160
Private room,Eixample,99,4.5,3,1.0,36.0,41.393,2.165
Private room,Ciutat Vella,15,4.5,2,1.0,30.0,41.389,2.176
Private room,Gràcia,3,5.0,1,1.0,36.0,41.398,2.159
Private room,Eixample,15,4.5,1,1.0,30.0,41.396,2.168
Private room,Eixample,18,4.5,4,3.0,37.0,41.389,2.160
Private room,Eixample,103,5.0,1,1.0,41.0,41.396,2.166
Private room,Eixample,5,4.5,1,1.0,37.0,41.401,2.168
Private room,Gràcia,5,4.0,2,1.0,36.0,41.399,2.160
Private room,Ciutat Vella,13,4.5,1,1.0,35.0,41.387,2.176
Private room,Gràcia,34,4.5,2,1.0,36.0,41.399,2.159
Private room,Gràcia,4,4.5,2,1.0,37.0,41.400,2.159
Private room,Gràcia,15,5.0,2,1.0,36.0,41.399,2.161
Private room,Eixample,15,4.0,4,1.0,30.0,41.390,2.163
Private room,Eixample,143,4.5,2,1.0,38.0,41.387,2.165
Private room,Eixample,3,4.0,2,1.0,41.0,41.395,2.160
Private room,Ciutat Vella,116,4.5,2,1.0,24.0,41.388,2.176
Private room,Eixample,5,5.0,2,1.0,37.0,41.393,2.171
Private room,Gràcia,5,5.0,1,1.0,38.0,41.399,2.160
Private room,Eixample,19,4.5,1,1.0,35.0,41.391,2.166
Private room,Eixample,27,4.0,2,1.0,36.0,41.397,2.169
Private room,Eixample,9,5.0,1,1.0,18.0,41.393,2.180
Private room,Ciutat Vella,3,4.5,2,1.0,39.0,41.388,2.177
Private room,Eixample,18,4.5,1,1.0,30.0,41.392,2.179
Private room,Eixample,68,4.0,3,1.0,32.0,41.398,2.179
Private room,Eixample,49,5.0,2,1.0,39.0,41.393,2.173
Private room,Eixample,6,4.5,1,1.0,24.0,41.398,2.176
Private room,Eixample,4,5.0,1,1.0,36.0,41.400,2.178
Private room,Sant Martí,13,4.5,2,1.0,36.0,41.391,2.188
Private room,Ciutat Vella,6,5.0,1,1.0,36.0,41.388,2.181
Private room,Eixample,18,4.0,2,1.0,29.0,41.399,2.177
Private room,Eixample,14,4.5,2,1.0,38.0,41.388,2.172
Private room,Ciutat Vella,5,5.0,2,1.0,38.0,41.388,2.179
Private room,Eixample,3,5.0,2,1.0,41.0,41.392,2.173
Private room,Ciutat Vella,63,4.5,1,1.0,24.0,41.388,2.179
Private room,Eixample,4,5.0,2,1.0,39.0,41.397,2.178
Private room,Eixample,7,4.5,2,1.0,20.0,41.398,2.184
Private room,Eixample,3,4.5,1,1.0,24.0,41.399,2.173
Private room,Eixample,27,4.5,1,1.0,18.0,41.396,2.172
Private room,Ciutat Vella,102,4.0,1,1.0,27.0,41.387,2.179
Private room,Eixample,36,5.0,2,1.0,38.0,41.398,2.178
Private room,Eixample,7,5.0,2,1.0,35.0,41.397,2.184
Private room,Eixample,6,4.0,2,1.0,32.0,41.389,2.174
Private room,Eixample,3,3.5,3,1.0,30.0,41.389,2.176
Private room,Eixample,141,4.5,3,2.0,36.0,41.403,2.178
Private room,Eixample,3,4.5,2,1.0,36.0,41.396,2.178
Private room,Ciutat Vella,196,4.5,2,1.0,30.0,41.387,2.176
Private room,Eixample,6,5.0,1,1.0,39.0,41.395,2.179
Private room,Ciutat Vella,55,4.5,1,1.0,37.0,41.388,2.183
Private room,Sant Martí,10,5.0,2,1.0,39.0,41.390,2.184
Private room,Ciutat Vella,149,4.0,2,1.0,30.0,41.388,2.175
Private room,Eixample,87,4.0,2,1.0,35.0,41.396,2.181
Private room,Gràcia,50,4.5,2,1.0,34.0,41.404,2.165
Private room,Gràcia,8,5.0,2,1.0,36.0,41.402,2.160
Private room,Gràcia,8,4.5,2,1.0,32.0,41.401,2.162
Private room,Eixample,6,5.0,1,1.0,28.0,41.400,2.171
Private room,Gràcia,79,5.0,3,1.0,36.0,41.404,2.166
Private room,Gràcia,20,4.0,2,1.0,28.0,41.403,2.164
Private room,Gràcia,4,4.0,2,1.0,30.0,41.400,2.163
Private room,Gràcia,12,4.5,2,1.0,41.0,41.403,2.161
Private room,Gràcia,3,5.0,2,1.0,31.0,41.402,2.164
Private room,Gràcia,13,5.0,1,1.0,36.0,41.401,2.159
Private room,Gràcia,15,4.5,2,1.0,22.0,41.401,2.162
Private room,Gràcia,39,5.0,2,1.0,38.0,41.402,2.159
Private room,Gràcia,28,4.5,1,1.0,30.0,41.405,2.160
Private room,Sant Martí,18,5.0,2,1.0,38.0,41.405,2.194
Private room,Sant Andreu,25,5.0,3,1.0,30.0,41.418,2.191
Private room,Sant Martí,14,5.0,2,1.0,41.0,41.397,2.194
Private room,Sant Martí,16,4.0,2,1.0,30.0,41.394,2.202
Private room,Sant Martí,34,5.0,2,1.0,18.0,41.404,2.204
Private room,Sant Martí,4,4.5,2,1.0,34.0,41.406,2.191
Private room,Sant Martí,28,5.0,1,1.0,36.0,41.397,2.207
Private room,Sant Martí,3,4.5,2,1.0,30.0,41.400,2.194
Private room,Sant Martí,5,4.5,1,1.0,30.0,41.404,2.204
Private room,Sant Martí,3,4.5,2,1.0,31.0,41.425,2.202
Private room,Sant Martí,6,4.0,1,0.0,36.0,41.401,2.195
Private room,Sant Martí,6,4.5,1,1.0,28.0,41.405,2.204
Private room,Sant Martí,24,4.5,2,1.0,36.0,41.401,2.195
Private room,Sant Martí,5,5.0,2,1.0,38.0,41.398,2.195
Private room,Sant Martí,13,5.0,2,1.0,36.0,41.416,2.206
Private room,Sant Martí,12,5.0,1,1.0,30.0,41.404,2.200
Private room,Sant Martí,13,5.0,1,1.0,22.0,41.415,2.199
Private room,Sant Martí,150,4.5,1,1.0,36.0,41.400,2.194
Private room,Sant Martí,10,4.5,3,2.0,38.0,41.397,2.198
Private room,Sant Martí,15,4.5,2,1.0,38.0,41.398,2.195
Private room,Sant Martí,83,4.5,3,1.0,34.0,41.398,2.196
Private room,Sant Martí,3,5.0,2,1.0,35.0,41.407,2.204
Private room,Sant Martí,17,4.5,2,1.0,38.0,41.415,2.195
Private room,Sant Martí,34,4.0,3,1.0,34.0,41.402,2.202
Private room,Sant Martí,26,5.0,2,1.0,30.0,41.411,2.206
Private room,Sant Martí,15,4.0,1,1.0,28.0,41.417,2.205
Private room,Sant Martí,82,5.0,2,1.0,36.0,41.402,2.200
Private room,Sant Martí,39,5.0,1,1.0,30.0,41.405,2.205
Private room,Sant Martí,5,4.5,1,1.0,36.0,41.401,2.203
Private room,Sant Martí,158,4.5,1,1.0,36.0,41.400,2.194
Private room,Sant Martí,33,4.0,5,1.0,39.0,41.398,2.204
Private room,Sant Martí,11,5.0,2,1.0,18.0,41.406,2.205
Private room,Sant Martí,56,4.0,2,1.0,39.0,41.415,2.211
Private room,Sant Martí,10,4.5,2,1.0,35.0,41.415,2.218
Private room,Sant Martí,27,4.5,3,1.0,25.0,41.397,2.195
Private room,Sant Martí,20,4.5,3,1.0,41.0,41.401,2.205
Private room,Sant Andreu,8,4.0,2,1.0,30.0,41.416,2.187
Private room,Sant Andreu,67,4.5,1,1.0,18.0,41.416,2.189
Private room,Sant Martí,13,4.5,1,1.0,36.0,41.412,2.178
Private room,Sant Martí,13,4.5,1,1.0,36.0,41.398,2.195
Private room,Sant Martí,73,4.0,2,1.0,23.0,41.411,2.185
Private room,Eixample,86,4.5,1,1.0,36.0,41.394,2.180
Private room,Horta-Guinardó,109,4.5,2,1.0,24.0,41.414,2.178
Private room,Eixample,11,5.0,1,2.0,35.0,41.401,2.178
Private room,Sant Martí,26,4.5,4,2.0,30.0,41.418,2.208
Private room,Sant Martí,113,4.5,3,1.0,30.0,41.403,2.199
Private room,Sant Martí,11,4.5,2,0.0,23.0,41.409,2.182
Private room,Sant Martí,32,4.5,2,1.0,36.0,41.396,2.189
Private room,Eixample,11,5.0,2,1.0,30.0,41.405,2.179
Private room,Sant Martí,18,5.0,1,1.0,27.0,41.404,2.202
Private room,Sant Martí,16,4.5,2,1.0,36.0,41.399,2.197
Private room,Sant Martí,4,5.0,2,1.0,24.0,41.415,2.216
Private room,Sant Martí,4,4.5,1,1.0,36.0,41.409,2.207
Private room,Sant Martí,11,4.5,2,1.0,32.0,41.417,2.212
Private room,Sant Martí,17,4.5,1,1.0,38.0,41.406,2.199
Private room,Sant Martí,31,4.5,2,1.0,39.0,41.414,2.215
Private room,Sant Martí,47,4.5,2,1.0,30.0,41.405,2.184
Private room,Sant Martí,12,5.0,2,1.0,39.0,41.402,2.203
Private room,Sant Martí,24,5.0,1,1.0,35.0,41.398,2.187
Private room,Horta-Guinardó,5,4.5,1,1.0,22.0,41.420,2.178
Private room,Sant Martí,7,4.5,2,1.0,35.0,41.412,2.186
Private room,Sant Martí,32,5.0,3,1.0,27.0,41.408,2.187
Private room,Eixample,14,4.5,1,1.0,32.0,41.398,2.185
Private room,Sant Martí,19,3.5,1,1.0,24.0,41.401,2.187
Private room,Sant Martí,36,4.5,2,1.0,36.0,41.395,2.187
Private room,Ciutat Vella,111,5.0,1,1.0,36.0,41.386,2.178
Private room,Eixample,55,4.0,1,1.0,24.0,41.399,2.179
Private room,Ciutat Vella,170,4.5,2,1.0,29.0,41.380,2.189
Private room,Sant Martí,15,5.0,1,1.0,30.0,41.408,2.188
Private room,Sant Martí,34,4.5,3,1.0,30.0,41.410,2.186
Private room,Eixample,33,4.5,2,1.0,36.0,41.402,2.178
Private room,Sant Martí,128,4.5,2,1.0,36.0,41.399,2.205
Private room,Eixample,4,4.5,2,1.0,36.0,41.402,2.178
Private room,Sant Martí,11,4.5,2,1.0,38.0,41.404,2.203
Private room,Sant Martí,53,4.5,2,1.0,36.0,41.409,2.184
Private room,Ciutat Vella,191,4.5,1,1.0,24.0,41.379,2.178
Private room,Sant Martí,24,4.0,2,1.0,39.0,41.402,2.200
Private room,Sant Martí,40,4.5,2,1.0,41.0,41.405,2.198
Private room,Sant Martí,34,4.0,2,1.0,31.0,41.414,2.217
Private room,Sant Martí,41,4.0,2,1.0,36.0,41.391,2.196
Private room,Sant Martí,25,5.0,1,1.0,35.0,41.397,2.189
Private room,Sant Martí,4,5.0,2,1.0,23.0,41.416,2.215
Private room,Sant Martí,49,4.5,2,1.0,35.0,41.418,2.210
Private room,Sant Martí,78,5.0,1,1.0,30.0,41.409,2.184
Private room,Sant Martí,5,5.0,2,1.0,29.0,41.412,2.192
Private room,Sant Martí,11,4.5,2,1.0,27.0,41.415,2.212
Private room,Eixample,22,4.5,1,1.0,24.0,41.401,2.178
Private room,Sant Martí,18,4.0,2,1.0,35.0,41.413,2.218
Private room,Sant Martí,7,4.5,1,1.0,36.0,41.397,2.195
Private room,Sant Martí,34,4.5,1,1.0,28.0,41.416,2.211
Private room,Sant Martí,40,4.0,2,1.0,35.0,41.407,2.204
Private room,Sant Martí,44,4.5,2,1.0,38.0,41.412,2.198
Private room,Sant Martí,15,4.5,2,1.0,30.0,41.415,2.214
Private room,Sant Martí,110,4.0,2,1.0,12.0,41.415,2.213
Private room,Sant Martí,7,4.5,2,1.0,36.0,41.413,2.214
Private room,Sant Martí,41,4.5,1,0.0,30.0,41.392,2.187
Private room,Sant Martí,76,4.5,3,1.0,31.0,41.419,2.199
Private room,Sant Martí,50,5.0,1,1.0,41.0,41.413,2.213
Private room,Sant Martí,29,4.5,2,1.0,36.0,41.400,2.204
Private room,Sant Martí,16,5.0,2,1.0,34.0,41.403,2.206
Private room,Sant Martí,109,4.0,2,1.0,32.0,41.406,2.209
Private room,Sant Martí,12,5.0,1,1.0,30.0,41.415,2.203
Private room,Sant Martí,12,4.0,2,1.0,29.0,41.415,2.213
Private room,Sant Martí,16,4.5,1,1.0,36.0,41.398,2.201
Private room,Sant Martí,50,4.5,2,1.0,34.0,41.408,2.211
Private room,Sant Martí,31,4.5,2,1.0,23.0,41.391,2.188
Private room,Sant Martí,14,4.0,2,1.0,32.0,41.409,2.195
Private room,Sant Martí,23,4.5,2,1.0,23.0,41.406,2.198
Private room,Sant Martí,7,4.5,2,1.0,36.0,41.418,2.213
Private room,Sant Martí,62,4.5,1,1.0,24.0,41.398,2.203
Private room,Eixample,130,4.5,2,1.0,32.0,41.396,2.184
Private room,Sant Martí,24,5.0,1,1.0,28.0,41.402,2.204
Private room,Sant Martí,21,5.0,1,1.0,36.0,41.414,2.215
Private room,Sant Martí,15,4.5,1,1.0,34.0,41.416,2.216
Private room,Nou Barris,6,5.0,1,1.0,24.0,41.432,2.176
Private room,Horta-Guinardó,15,5.0,2,1.0,20.0,41.428,2.154
Private room,Horta-Guinardó,15,5.0,1,1.0,16.0,41.426,2.156
Private room,Horta-Guinardó,64,5.0,2,1.0,39.0,41.422,2.175
Private room,Horta-Guinardó,3,4.5,2,1.0,24.0,41.424,2.176
Private room,Horta-Guinardó,15,4.0,1,1.0,28.0,41.423,2.156
Private room,Nou Barris,4,5.0,1,1.0,22.0,41.447,2.173
Private room,Horta-Guinardó,5,4.5,2,1.0,36.0,41.423,2.176
Private room,Nou Barris,4,4.5,2,1.0,36.0,41.446,2.175
Private room,Sant Martí,38,5.0,1,1.0,36.0,41.397,2.191
Private room,Sant Martí,5,5.0,1,1.0,24.0,41.420,2.205
Private room,Eixample,28,4.5,2,1.0,36.0,41.397,2.185
Private room,Sant Martí,29,4.5,2,1.0,36.0,41.407,2.190
Private room,Sant Martí,66,5.0,2,1.0,39.0,41.410,2.186
Private room,Sant Martí,51,4.5,2,1.0,36.0,41.400,2.203
Private room,Sant Martí,189,4.5,2,1.0,30.0,41.405,2.192
Private room,Sant Martí,31,4.5,2,1.0,18.0,41.409,2.197
Private room,Ciutat Vella,3,4.5,3,1.0,35.0,41.384,2.167
Private room,Eixample,204,5.0,2,1.0,30.0,41.387,2.166
Private room,Ciutat Vella,93,4.0,2,1.0,27.0,41.386,2.172
Private room,Eixample,80,4.5,2,1.0,35.0,41.407,2.180
Private room,Sant Martí,24,4.5,2,1.0,36.0,41.395,2.191
Private room,Ciutat Vella,76,4.5,2,1.0,36.0,41.387,2.175
Private room,Eixample,69,4.5,1,1.0,38.0,41.397,2.171
Private room,Ciutat Vella,35,4.5,2,1.0,22.0,41.385,2.170
Private room,Eixample,29,4.5,2,1.0,22.0,41.386,2.167
Private room,Sant Martí,24,4.5,3,1.0,38.0,41.406,2.202
Private room,Sant Martí,17,4.5,1,1.0,36.0,41.404,2.204
Private room,Sant Martí,37,5.0,1,1.0,38.0,41.413,2.213
Private room,Sant Martí,69,4.5,2,1.0,36.0,41.407,2.197
Private room,Sant Martí,48,4.5,2,1.0,36.0,41.406,2.197
Private room,Ciutat Vella,24,4.5,2,1.0,38.0,41.383,2.172
Private room,Sant Martí,12,4.5,1,1.0,28.0,41.391,2.190
Private room,Ciutat Vella,37,5.0,3,1.0,36.0,41.381,2.171
Private room,Ciutat Vella,117,4.0,2,1.0,30.0,41.385,2.174
Private room,Ciutat Vella,3,4.5,2,1.0,30.0,41.382,2.176
Private room,Ciutat Vella,137,4.5,2,1.0,36.0,41.386,2.172
Private room,Ciutat Vella,143,4.0,2,1.0,36.0,41.386,2.174
Private room,Ciutat Vella,5,5.0,2,1.0,36.0,41.382,2.176
Private room,Ciutat Vella,27,4.5,2,1.0,30.0,41.378,2.177
Private room,Ciutat Vella,28,5.0,2,1.0,15.0,41.378,2.173
Private room,Ciutat Vella,149,4.5,1,1.0,39.0,41.379,2.176
Private room,Ciutat Vella,67,4.5,2,1.0,30.0,41.375,2.170
Private room,Ciutat Vella,15,4.5,1,1.0,18.0,41.385,2.182
Private room,Ciutat Vella,56,4.5,1,1.0,16.0,41.375,2.173
Private room,Ciutat Vella,98,4.0,1,1.0,22.0,41.385,2.180
Private room,Ciutat Vella,53,4.5,2,1.0,30.0,41.375,2.175
Private room,Ciutat Vella,116,4.5,2,1.0,30.0,41.386,2.173
Private room,Ciutat Vella,32,4.5,2,1.0,30.0,41.380,2.176
Private room,Ciutat Vella,15,4.0,2,1.0,36.0,41.379,2.170
Private room,Horta-Guinardó,13,5.0,1,1.0,24.0,41.412,2.163
Private room,Gràcia,22,4.5,1,1.0,30.0,41.408,2.161
Private room,Horta-Guinardó,24,4.5,2,1.0,30.0,41.414,2.161
Private room,Gràcia,54,4.5,2,1.0,30.0,41.407,2.161
Private room,Gràcia,5,4.5,2,1.0,27.0,41.406,2.168
